Price,Close,High,Low,Open,Volume
2025-02-04 00:27:00+00:00,101498.609375,101498.609375,101498.609375,101498.609375,0
2025-02-04 00:28:00+00:00,101442.5234375,101442.5234375,101442.5234375,101442.5234375,0
2025-02-04 00:29:00+00:00,101455.4375,101455.4375,101455.4375,101455.4375,0
2025-02-04 00:32:00+00:00,101455.5859375,101455.5859375,101455.5859375,101455.5859375,0
2025-02-04 00:33:00+00:00,101486.078125,101486.078125,101486.078125,101486.078125,0
2025-02-04 00:34:00+00:00,101568.3046875,101568.3046875,101568.3046875,101568.3046875,0
2025-02-04 00:35:00+00:00,101588.015625,101588.015625,101588.015625,101588.015625,0
2025-02-04 00:36:00+00:00,101611.5390625,101611.5390625,101611.5390625,101611.5390625,0
2025-02-04 00:38:00+00:00,101579.71875,101579.71875,101579.71875,101579.71875,0
2025-02-04 00:39:00+00:00,101529.3671875,101529.3671875,101529.3671875,101529.3671875,0
2025-02-04 00:40:00+00:00,101547.9375,101547.9375,101547.9375,101547.9375,0
2025-02-04 00:41:00+00:00,101507.3203125,101507.3203125,101507.3203125,101507.3203125,0
2025-02-04 00:42:00+00:00,101555.1796875,101555.1796875,101555.1796875,101555.1796875,0
2025-02-04 00:44:00+00:00,101573.4296875,101573.4296875,101573.4296875,101573.4296875,0
2025-02-04 00:45:00+00:00,101585.359375,101585.359375,101585.359375,101585.359375,0
2025-02-04 00:46:00+00:00,101487.125,101487.125,101487.125,101487.125,0
2025-02-04 00:47:00+00:00,101349.25,101349.25,101349.25,101349.25,0
2025-02-04 00:48:00+00:00,101354.265625,101354.265625,101354.265625,101354.265625,0
2025-02-04 00:50:00+00:00,101288.8046875,101288.8046875,101288.8046875,101288.8046875,0
2025-02-04 00:51:00+00:00,101233.359375,101233.359375,101233.359375,101233.359375,0
2025-02-04 00:52:00+00:00,101245.2890625,101245.2890625,101245.2890625,101245.2890625,0
2025-02-04 00:53:00+00:00,101171.6875,101171.6875,101171.6875,101171.6875,0
2025-02-04 00:54:00+00:00,101215.3828125,101215.3828125,101215.3828125,101215.3828125,0
2025-02-04 00:56:00+00:00,101175.296875,101175.296875,101175.296875,101175.296875,0
2025-02-04 00:57:00+00:00,101171.921875,101171.921875,101171.921875,101171.921875,0
2025-02-04 00:58:00+00:00,101180.2265625,101180.2265625,101180.2265625,101180.2265625,0
2025-02-04 00:59:00+00:00,101181.90625,101181.90625,101181.90625,101181.90625,0
2025-02-04 01:00:00+00:00,101172.1953125,101172.1953125,101172.1953125,101172.1953125,0
2025-02-04 01:01:00+00:00,101188.4296875,101188.4296875,101188.4296875,101188.4296875,0
2025-02-04 01:03:00+00:00,101219.2890625,101219.2890625,101219.2890625,101219.2890625,0
2025-02-04 01:04:00+00:00,101179.9453125,101179.9453125,101179.9453125,101179.9453125,0
2025-02-04 01:05:00+00:00,101095.3046875,101095.3046875,101095.3046875,101095.3046875,0
2025-02-04 01:06:00+00:00,101068.484375,101068.484375,101068.484375,101068.484375,0
2025-02-04 01:08:00+00:00,101057.8125,101057.8125,101057.8125,101057.8125,0
2025-02-04 01:09:00+00:00,101061.109375,101061.109375,101061.109375,101061.109375,0
2025-02-04 01:12:00+00:00,101097.0703125,101097.0703125,101097.0703125,101097.0703125,0
2025-02-04 01:14:00+00:00,100888.5625,100888.5625,100888.5625,100888.5625,0
2025-02-04 01:15:00+00:00,100822.515625,100822.515625,100822.515625,100822.515625,0
2025-02-04 01:16:00+00:00,100900.8359375,100900.8359375,100900.8359375,100900.8359375,0
2025-02-04 01:17:00+00:00,100877.0078125,100877.0078125,100877.0078125,100877.0078125,0
2025-02-04 01:18:00+00:00,100997.3984375,100997.3984375,100997.3984375,100997.3984375,0
2025-02-04 01:20:00+00:00,101018.5703125,101018.5703125,101018.5703125,101018.5703125,0
2025-02-04 01:21:00+00:00,101055.1015625,101055.1015625,101055.1015625,101055.1015625,0
2025-02-04 01:22:00+00:00,101088.5078125,101088.5078125,101088.5078125,101088.5078125,0
2025-02-04 01:23:00+00:00,101072.8125,101072.8125,101072.8125,101072.8125,0
2025-02-04 01:24:00+00:00,101015.5078125,101015.5078125,101015.5078125,101015.5078125,0
2025-02-04 01:27:00+00:00,101075.421875,101075.421875,101075.421875,101075.421875,0
2025-02-04 01:28:00+00:00,101162.5703125,101162.5703125,101162.5703125,101162.5703125,10321920
2025-02-04 01:29:00+00:00,101205.5234375,101205.5234375,101205.5234375,101205.5234375,0
2025-02-04 01:32:00+00:00,101245.703125,101245.703125,101245.703125,101245.703125,0
2025-02-04 01:33:00+00:00,101326.6875,101326.6875,101326.6875,101326.6875,0
2025-02-04 01:35:00+00:00,101267.484375,101267.484375,101267.484375,101267.484375,0
2025-02-04 01:36:00+00:00,101291.6796875,101291.6796875,101291.6796875,101291.6796875,0
2025-02-04 01:38:00+00:00,101292.3828125,101292.3828125,101292.3828125,101292.3828125,0
2025-02-04 01:39:00+00:00,101415.28125,101415.28125,101415.28125,101415.28125,0
2025-02-04 01:40:00+00:00,101431.6875,101431.6875,101431.6875,101431.6875,0
2025-02-04 01:41:00+00:00,101527.96875,101527.96875,101527.96875,101527.96875,0
2025-02-04 01:42:00+00:00,101526.7109375,101526.7109375,101526.7109375,101526.7109375,0
2025-02-04 01:44:00+00:00,101599.8828125,101599.8828125,101599.8828125,101599.8828125,0
2025-02-04 01:45:00+00:00,101590.640625,101590.640625,101590.640625,101590.640625,0
2025-02-04 01:46:00+00:00,101665.984375,101665.984375,101665.984375,101665.984375,0
2025-02-04 01:47:00+00:00,101731.59375,101731.59375,101731.59375,101731.59375,0
2025-02-04 01:48:00+00:00,101649.875,101649.875,101649.875,101649.875,0
2025-02-04 01:50:00+00:00,101636.7265625,101636.7265625,101636.7265625,101636.7265625,0
2025-02-04 01:51:00+00:00,101500.2890625,101500.2890625,101500.2890625,101500.2890625,0
2025-02-04 01:52:00+00:00,101479.671875,101479.671875,101479.671875,101479.671875,0
2025-02-04 01:53:00+00:00,101403.7578125,101403.7578125,101403.7578125,101403.7578125,0
2025-02-04 01:54:00+00:00,101480.0078125,101480.0078125,101480.0078125,101480.0078125,0
2025-02-04 01:56:00+00:00,101430.5546875,101430.5546875,101430.5546875,101430.5546875,0
2025-02-04 01:57:00+00:00,101428.3046875,101428.3046875,101428.3046875,101428.3046875,0
2025-02-04 01:58:00+00:00,101474.8671875,101474.8671875,101474.8671875,101474.8671875,0
2025-02-04 01:59:00+00:00,101462.703125,101462.703125,101462.703125,101462.703125,0
2025-02-04 02:00:00+00:00,101459.1953125,101459.1953125,101459.1953125,101459.1953125,0
2025-02-04 02:02:00+00:00,101432.625,101432.625,101432.625,101432.625,0
2025-02-04 02:03:00+00:00,101428.03125,101428.03125,101428.03125,101428.03125,0
2025-02-04 02:04:00+00:00,101422.40625,101422.40625,101422.40625,101422.40625,0
2025-02-04 02:05:00+00:00,101472.84375,101472.84375,101472.84375,101472.84375,0
2025-02-04 02:06:00+00:00,101429.28125,101429.28125,101429.28125,101429.28125,0
2025-02-04 02:08:00+00:00,101394.6640625,101394.6640625,101394.6640625,101394.6640625,0
2025-02-04 02:09:00+00:00,101369.7421875,101369.7421875,101369.7421875,101369.7421875,0
2025-02-04 02:11:00+00:00,101270.0625,101270.0625,101270.0625,101270.0625,0
2025-02-04 02:12:00+00:00,101227.5703125,101227.5703125,101227.5703125,101227.5703125,0
2025-02-04 02:14:00+00:00,101202.3515625,101202.3515625,101202.3515625,101202.3515625,0
2025-02-04 02:15:00+00:00,101192.6171875,101192.6171875,101192.6171875,101192.6171875,0
2025-02-04 02:16:00+00:00,101155.6953125,101155.6953125,101155.6953125,101155.6953125,0
2025-02-04 02:17:00+00:00,101135.7265625,101135.7265625,101135.7265625,101135.7265625,0
2025-02-04 02:19:00+00:00,101098.34375,101098.34375,101098.34375,101098.34375,0
2025-02-04 02:20:00+00:00,101179.34375,101179.34375,101179.34375,101179.34375,0
2025-02-04 02:21:00+00:00,101145.21875,101145.21875,101145.21875,101145.21875,0
2025-02-04 02:22:00+00:00,101141.7890625,101141.7890625,101141.7890625,101141.7890625,0
2025-02-04 02:23:00+00:00,101229.484375,101229.484375,101229.484375,101229.484375,0
2025-02-04 02:24:00+00:00,101215.25,101215.25,101215.25,101215.25,0
2025-02-04 02:26:00+00:00,101104.1328125,101104.1328125,101104.1328125,101104.1328125,0
2025-02-04 02:27:00+00:00,101122.09375,101122.09375,101122.09375,101122.09375,0
2025-02-04 02:28:00+00:00,101104.890625,101104.890625,101104.890625,101104.890625,0
2025-02-04 02:29:00+00:00,101141.796875,101141.796875,101141.796875,101141.796875,0
2025-02-04 02:30:00+00:00,101124.4453125,101124.4453125,101124.4453125,101124.4453125,0
2025-02-04 02:32:00+00:00,101148.046875,101148.046875,101148.046875,101148.046875,0
2025-02-04 02:33:00+00:00,101160.515625,101160.515625,101160.515625,101160.515625,0
2025-02-04 02:34:00+00:00,101240.109375,101240.109375,101240.109375,101240.109375,0
2025-02-04 02:35:00+00:00,101320.40625,101320.40625,101320.40625,101320.40625,0
2025-02-04 02:36:00+00:00,101337.8984375,101337.8984375,101337.8984375,101337.8984375,0
2025-02-04 02:38:00+00:00,101219.7578125,101219.7578125,101219.7578125,101219.7578125,0
2025-02-04 02:39:00+00:00,101247.203125,101247.203125,101247.203125,101247.203125,0
2025-02-04 02:41:00+00:00,101154.25,101154.25,101154.25,101154.25,0
2025-02-04 02:42:00+00:00,101200.84375,101200.84375,101200.84375,101200.84375,0
2025-02-04 02:44:00+00:00,101267.7265625,101267.7265625,101267.7265625,101267.7265625,0
2025-02-04 02:45:00+00:00,101220.484375,101220.484375,101220.484375,101220.484375,0
2025-02-04 02:46:00+00:00,101215.6015625,101215.6015625,101215.6015625,101215.6015625,0
2025-02-04 02:47:00+00:00,101200.71875,101200.71875,101200.71875,101200.71875,0
2025-02-04 02:48:00+00:00,101289.2421875,101289.2421875,101289.2421875,101289.2421875,0
2025-02-04 02:50:00+00:00,101256.2421875,101256.2421875,101256.2421875,101256.2421875,0
2025-02-04 02:51:00+00:00,101239.5390625,101239.5390625,101239.5390625,101239.5390625,0
2025-02-04 02:52:00+00:00,101210.421875,101210.421875,101210.421875,101210.421875,0
2025-02-04 02:53:00+00:00,101167.96875,101167.96875,101167.96875,101167.96875,0
2025-02-04 02:54:00+00:00,101051.546875,101051.546875,101051.546875,101051.546875,0
2025-02-04 02:56:00+00:00,101014.265625,101014.265625,101014.265625,101014.265625,0
2025-02-04 02:57:00+00:00,101077.8515625,101077.8515625,101077.8515625,101077.8515625,0
2025-02-04 02:58:00+00:00,100978.4921875,100978.4921875,100978.4921875,100978.4921875,0
2025-02-04 02:59:00+00:00,100919.2578125,100919.2578125,100919.2578125,100919.2578125,0
2025-02-04 03:00:00+00:00,100910.1640625,100910.1640625,100910.1640625,100910.1640625,0
2025-02-04 03:02:00+00:00,100936.890625,100936.890625,100936.890625,100936.890625,0
2025-02-04 03:03:00+00:00,100953.6328125,100953.6328125,100953.6328125,100953.6328125,0
2025-02-04 03:04:00+00:00,100943.5703125,100943.5703125,100943.5703125,100943.5703125,0
2025-02-04 03:06:00+00:00,100905.6640625,100905.6640625,100905.6640625,100905.6640625,0
2025-02-04 03:08:00+00:00,100859.28125,100859.28125,100859.28125,100859.28125,0
2025-02-04 03:09:00+00:00,100889.1328125,100889.1328125,100889.1328125,100889.1328125,0
2025-02-04 03:10:00+00:00,100918.5234375,100918.5234375,100918.5234375,100918.5234375,0
2025-02-04 03:12:00+00:00,101088.0625,101088.0625,101088.0625,101088.0625,0
2025-02-04 03:13:00+00:00,101034.96875,101034.96875,101034.96875,101034.96875,0
2025-02-04 03:15:00+00:00,101007.71875,101007.71875,101007.71875,101007.71875,0
2025-02-04 03:16:00+00:00,101005.7109375,101005.7109375,101005.7109375,101005.7109375,0
2025-02-04 03:17:00+00:00,100922.546875,100922.546875,100922.546875,100922.546875,0
2025-02-04 03:19:00+00:00,100893.796875,100893.796875,100893.796875,100893.796875,0
2025-02-04 03:20:00+00:00,100895.0,100895.0,100895.0,100895.0,0
2025-02-04 03:21:00+00:00,100924.9609375,100924.9609375,100924.9609375,100924.9609375,0
2025-02-04 03:22:00+00:00,100891.0390625,100891.0390625,100891.0390625,100891.0390625,0
2025-02-04 03:23:00+00:00,100880.140625,100880.140625,100880.140625,100880.140625,0
2025-02-04 03:24:00+00:00,100839.6328125,100839.6328125,100839.6328125,100839.6328125,0
2025-02-04 03:25:00+00:00,100801.609375,100801.609375,100801.609375,100801.609375,0
2025-02-04 03:27:00+00:00,100760.8671875,100760.8671875,100760.8671875,100760.8671875,0
2025-02-04 03:28:00+00:00,100764.515625,100764.515625,100764.515625,100764.515625,0
2025-02-04 03:29:00+00:00,100729.265625,100729.265625,100729.265625,100729.265625,0
2025-02-04 03:30:00+00:00,100738.25,100738.25,100738.25,100738.25,0
2025-02-04 03:32:00+00:00,100778.203125,100778.203125,100778.203125,100778.203125,0
2025-02-04 03:33:00+00:00,100766.828125,100766.828125,100766.828125,100766.828125,0
2025-02-04 03:35:00+00:00,100714.8984375,100714.8984375,100714.8984375,100714.8984375,0
2025-02-04 03:36:00+00:00,100706.3203125,100706.3203125,100706.3203125,100706.3203125,0
2025-02-04 03:38:00+00:00,100641.296875,100641.296875,100641.296875,100641.296875,0
2025-02-04 03:39:00+00:00,100690.6328125,100690.6328125,100690.6328125,100690.6328125,0
2025-02-04 03:40:00+00:00,100736.25,100736.25,100736.25,100736.25,0
2025-02-04 03:41:00+00:00,100742.28125,100742.28125,100742.28125,100742.28125,0
2025-02-04 03:42:00+00:00,100729.5078125,100729.5078125,100729.5078125,100729.5078125,21258240
2025-02-04 03:44:00+00:00,100678.4375,100678.4375,100678.4375,100678.4375,0
2025-02-04 03:46:00+00:00,100747.109375,100747.109375,100747.109375,100747.109375,0
2025-02-04 03:47:00+00:00,100758.203125,100758.203125,100758.203125,100758.203125,0
2025-02-04 03:48:00+00:00,100770.734375,100770.734375,100770.734375,100770.734375,0
2025-02-04 03:50:00+00:00,100729.921875,100729.921875,100729.921875,100729.921875,0
2025-02-04 03:51:00+00:00,100745.9453125,100745.9453125,100745.9453125,100745.9453125,0
2025-02-04 03:52:00+00:00,100757.0703125,100757.0703125,100757.0703125,100757.0703125,0
2025-02-04 03:53:00+00:00,100745.3671875,100745.3671875,100745.3671875,100745.3671875,0
2025-02-04 03:54:00+00:00,100723.109375,100723.109375,100723.109375,100723.109375,0
2025-02-04 03:55:00+00:00,100736.875,100736.875,100736.875,100736.875,0
2025-02-04 03:57:00+00:00,100747.96875,100747.96875,100747.96875,100747.96875,0
2025-02-04 03:58:00+00:00,100731.671875,100731.671875,100731.671875,100731.671875,0
2025-02-04 03:59:00+00:00,100684.984375,100684.984375,100684.984375,100684.984375,0
2025-02-04 04:00:00+00:00,100702.375,100702.375,100702.375,100702.375,0
2025-02-04 04:01:00+00:00,100747.5078125,100747.5078125,100747.5078125,100747.5078125,0
2025-02-04 04:03:00+00:00,100796.2734375,100796.2734375,100796.2734375,100796.2734375,0
2025-02-04 04:04:00+00:00,100776.2265625,100776.2265625,100776.2265625,100776.2265625,0
2025-02-04 04:05:00+00:00,100741.5546875,100741.5546875,100741.5546875,100741.5546875,5070848
2025-02-04 04:06:00+00:00,100660.1640625,100660.1640625,100660.1640625,100660.1640625,0
2025-02-04 04:08:00+00:00,100506.4765625,100506.4765625,100506.4765625,100506.4765625,0
2025-02-04 04:09:00+00:00,100491.0703125,100491.0703125,100491.0703125,100491.0703125,0
2025-02-04 04:11:00+00:00,100334.75,100334.75,100334.75,100334.75,0
2025-02-04 04:12:00+00:00,100391.0859375,100391.0859375,100391.0859375,100391.0859375,0
2025-02-04 04:13:00+00:00,100377.3359375,100377.3359375,100377.3359375,100377.3359375,16015360
2025-02-04 04:14:00+00:00,100303.3984375,100303.3984375,100303.3984375,100303.3984375,26959872
2025-02-04 04:16:00+00:00,100344.9765625,100344.9765625,100344.9765625,100344.9765625,16269312
2025-02-04 04:17:00+00:00,100387.0078125,100387.0078125,100387.0078125,100387.0078125,22306816
2025-02-04 04:18:00+00:00,100529.234375,100529.234375,100529.234375,100529.234375,37019648
2025-02-04 04:19:00+00:00,100566.109375,100566.109375,100566.109375,100566.109375,0
2025-02-04 04:21:00+00:00,100376.0078125,100376.0078125,100376.0078125,100376.0078125,129409024
2025-02-04 04:23:00+00:00,100351.8203125,100351.8203125,100351.8203125,100351.8203125,0
2025-02-04 04:24:00+00:00,100423.71875,100423.71875,100423.71875,100423.71875,0
2025-02-04 04:26:00+00:00,100388.15625,100388.15625,100388.15625,100388.15625,0
2025-02-04 04:27:00+00:00,100444.546875,100444.546875,100444.546875,100444.546875,0
2025-02-04 04:29:00+00:00,100415.5,100415.5,100415.5,100415.5,0
2025-02-04 04:30:00+00:00,100362.6328125,100362.6328125,100362.6328125,100362.6328125,0
2025-02-04 04:31:00+00:00,100348.5859375,100348.5859375,100348.5859375,100348.5859375,0
2025-02-04 04:33:00+00:00,100194.46875,100194.46875,100194.46875,100194.46875,0
2025-02-04 04:34:00+00:00,100226.0390625,100226.0390625,100226.0390625,100226.0390625,0
2025-02-04 04:36:00+00:00,100284.6328125,100284.6328125,100284.6328125,100284.6328125,0
2025-02-04 04:37:00+00:00,100346.8671875,100346.8671875,100346.8671875,100346.8671875,0
2025-02-04 04:38:00+00:00,100361.6640625,100361.6640625,100361.6640625,100361.6640625,0
2025-02-04 04:39:00+00:00,100339.875,100339.875,100339.875,100339.875,0
2025-02-04 04:41:00+00:00,100280.609375,100280.609375,100280.609375,100280.609375,0
2025-02-04 04:42:00+00:00,100229.140625,100229.140625,100229.140625,100229.140625,0
2025-02-04 04:43:00+00:00,100329.109375,100329.109375,100329.109375,100329.109375,0
2025-02-04 04:45:00+00:00,100282.171875,100282.171875,100282.171875,100282.171875,0
2025-02-04 04:46:00+00:00,100318.5390625,100318.5390625,100318.5390625,100318.5390625,0
2025-02-04 04:48:00+00:00,100247.2265625,100247.2265625,100247.2265625,100247.2265625,0
2025-02-04 04:49:00+00:00,100229.9296875,100229.9296875,100229.9296875,100229.9296875,0
2025-02-04 04:50:00+00:00,100201.8203125,100201.8203125,100201.8203125,100201.8203125,0
2025-02-04 04:51:00+00:00,100158.3984375,100158.3984375,100158.3984375,100158.3984375,0
2025-02-04 04:53:00+00:00,100143.90625,100143.90625,100143.90625,100143.90625,0
2025-02-04 04:54:00+00:00,100144.53125,100144.53125,100144.53125,100144.53125,0
2025-02-04 04:55:00+00:00,100151.15625,100151.15625,100151.15625,100151.15625,3227648
2025-02-04 04:56:00+00:00,100158.1171875,100158.1171875,100158.1171875,100158.1171875,0
2025-02-04 04:57:00+00:00,100134.8984375,100134.8984375,100134.8984375,100134.8984375,0
2025-02-04 05:00:00+00:00,100146.5859375,100146.5859375,100146.5859375,100146.5859375,0
2025-02-04 05:01:00+00:00,100139.28125,100139.28125,100139.28125,100139.28125,0
2025-02-04 05:02:00+00:00,100052.4375,100052.4375,100052.4375,100052.4375,0
2025-02-04 05:03:00+00:00,99983.9296875,99983.9296875,99983.9296875,99983.9296875,0
2025-02-04 05:05:00+00:00,99601.1875,99601.1875,99601.1875,99601.1875,0
2025-02-04 05:06:00+00:00,99452.359375,99452.359375,99452.359375,99452.359375,0
2025-02-04 05:07:00+00:00,99413.5546875,99413.5546875,99413.5546875,99413.5546875,0
2025-02-04 05:08:00+00:00,99284.0703125,99284.0703125,99284.0703125,99284.0703125,0
2025-02-04 05:09:00+00:00,99588.7265625,99588.7265625,99588.7265625,99588.7265625,0
2025-02-04 05:10:00+00:00,99497.203125,99497.203125,99497.203125,99497.203125,54771712
2025-02-04 05:12:00+00:00,99439.7265625,99439.7265625,99439.7265625,99439.7265625,97370112
2025-02-04 05:13:00+00:00,99381.171875,99381.171875,99381.171875,99381.171875,0
2025-02-04 05:14:00+00:00,99381.171875,99381.171875,99381.171875,99381.171875,47374336
2025-02-04 05:15:00+00:00,99313.7421875,99313.7421875,99313.7421875,99313.7421875,0
2025-02-04 05:17:00+00:00,98859.5078125,98859.5078125,98859.5078125,98859.5078125,0
2025-02-04 05:18:00+00:00,98704.1484375,98704.1484375,98704.1484375,98704.1484375,679936
2025-02-04 05:19:00+00:00,98718.0703125,98718.0703125,98718.0703125,98718.0703125,261849088
2025-02-04 05:21:00+00:00,99070.1484375,99070.1484375,99070.1484375,99070.1484375,41484288
2025-02-04 05:23:00+00:00,98802.9375,98802.9375,98802.9375,98802.9375,149864448
2025-02-04 05:25:00+00:00,98720.6328125,98720.6328125,98720.6328125,98720.6328125,60293120
2025-02-04 05:26:00+00:00,98675.4375,98675.4375,98675.4375,98675.4375,142876672
2025-02-04 05:27:00+00:00,98601.1796875,98601.1796875,98601.1796875,98601.1796875,17113088
2025-02-04 05:28:00+00:00,98536.0,98536.0,98536.0,98536.0,0
2025-02-04 05:29:00+00:00,98791.875,98791.875,98791.875,98791.875,0
2025-02-04 05:30:00+00:00,98807.734375,98807.734375,98807.734375,98807.734375,18554880
2025-02-04 05:32:00+00:00,98861.90625,98861.90625,98861.90625,98861.90625,191004672
2025-02-04 05:33:00+00:00,98831.28125,98831.28125,98831.28125,98831.28125,53436416
2025-02-04 05:35:00+00:00,98382.7578125,98382.7578125,98382.7578125,98382.7578125,33398784
2025-02-04 05:36:00+00:00,98393.3203125,98393.3203125,98393.3203125,98393.3203125,0
2025-02-04 05:37:00+00:00,98447.9375,98447.9375,98447.9375,98447.9375,23617536
2025-02-04 05:39:00+00:00,98457.3359375,98457.3359375,98457.3359375,98457.3359375,88301568
2025-02-04 05:40:00+00:00,98495.015625,98495.015625,98495.015625,98495.015625,0
2025-02-04 05:41:00+00:00,98668.2109375,98668.2109375,98668.2109375,98668.2109375,84213760
2025-02-04 05:42:00+00:00,98768.546875,98768.546875,98768.546875,98768.546875,13312000
2025-02-04 05:43:00+00:00,98866.3359375,98866.3359375,98866.3359375,98866.3359375,25174016
2025-02-04 05:45:00+00:00,98880.359375,98880.359375,98880.359375,98880.359375,115867648
2025-02-04 05:46:00+00:00,98810.1796875,98810.1796875,98810.1796875,98810.1796875,34988032
2025-02-04 05:47:00+00:00,99072.734375,99072.734375,99072.734375,99072.734375,31121408
2025-02-04 05:48:00+00:00,99193.6875,99193.6875,99193.6875,99193.6875,0
2025-02-04 05:49:00+00:00,99122.703125,99122.703125,99122.703125,99122.703125,277938176
2025-02-04 05:51:00+00:00,99262.5859375,99262.5859375,99262.5859375,99262.5859375,217808896
2025-02-04 05:52:00+00:00,99263.0703125,99263.0703125,99263.0703125,99263.0703125,36536320
2025-02-04 05:53:00+00:00,99282.2421875,99282.2421875,99282.2421875,99282.2421875,10682368
2025-02-04 05:54:00+00:00,99223.8671875,99223.8671875,99223.8671875,99223.8671875,0
2025-02-04 05:56:00+00:00,99048.9453125,99048.9453125,99048.9453125,99048.9453125,49561600
2025-02-04 05:57:00+00:00,99012.28125,99012.28125,99012.28125,99012.28125,2367488
2025-02-04 05:58:00+00:00,98994.984375,98994.984375,98994.984375,98994.984375,0
2025-02-04 05:59:00+00:00,99007.703125,99007.703125,99007.703125,99007.703125,0
2025-02-04 06:00:00+00:00,98994.765625,98994.765625,98994.765625,98994.765625,0
2025-02-04 06:01:00+00:00,98975.7421875,98975.7421875,98975.7421875,98975.7421875,0
2025-02-04 06:03:00+00:00,99239.3125,99239.3125,99239.3125,99239.3125,0
2025-02-04 06:04:00+00:00,99274.8359375,99274.8359375,99274.8359375,99274.8359375,7258112
2025-02-04 06:05:00+00:00,99351.3515625,99351.3515625,99351.3515625,99351.3515625,0
2025-02-04 06:06:00+00:00,99415.1171875,99415.1171875,99415.1171875,99415.1171875,8790016
2025-02-04 06:07:00+00:00,99263.359375,99263.359375,99263.359375,99263.359375,0
2025-02-04 06:09:00+00:00,99271.1640625,99271.1640625,99271.1640625,99271.1640625,98328576
2025-02-04 06:10:00+00:00,99306.578125,99306.578125,99306.578125,99306.578125,0
2025-02-04 06:11:00+00:00,99204.5703125,99204.5703125,99204.5703125,99204.5703125,1867776
2025-02-04 06:12:00+00:00,99230.6484375,99230.6484375,99230.6484375,99230.6484375,4341760
2025-02-04 06:13:00+00:00,99262.421875,99262.421875,99262.421875,99262.421875,0
2025-02-04 06:15:00+00:00,99322.625,99322.625,99322.625,99322.625,16850944
2025-02-04 06:16:00+00:00,99321.9140625,99321.9140625,99321.9140625,99321.9140625,1687552
2025-02-04 06:17:00+00:00,99515.6328125,99515.6328125,99515.6328125,99515.6328125,0
2025-02-04 06:18:00+00:00,99505.546875,99505.546875,99505.546875,99505.546875,6414336
2025-02-04 06:20:00+00:00,99638.2890625,99638.2890625,99638.2890625,99638.2890625,163971072
2025-02-04 06:21:00+00:00,99542.7890625,99542.7890625,99542.7890625,99542.7890625,3334144
2025-02-04 06:22:00+00:00,99531.1875,99531.1875,99531.1875,99531.1875,4972544
2025-02-04 06:23:00+00:00,99472.9765625,99472.9765625,99472.9765625,99472.9765625,58662912
2025-02-04 06:24:00+00:00,99451.71875,99451.71875,99451.71875,99451.71875,0
2025-02-04 06:25:00+00:00,99337.25,99337.25,99337.25,99337.25,0
2025-02-04 06:27:00+00:00,99279.703125,99279.703125,99279.703125,99279.703125,0
